Nome.da.instituicao;Classe;Nome.cientifico;Numero.de.individuos;Categoria.de.Ameaca;Localidade;Municipio;Latitude;Longitude
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.098333;-50.371944
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.111667;-50.376944
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.104167;-50.365278
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.103611;-50.364722
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.106389;-50.363333
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.096667;-50.368056
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.093056;-50.372222
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.112222;-50.373056
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.111389;-50.373889
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.117778;-50.390278
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.116667;-50.372778
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.116111;-50.359722
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.086944;-50.369444
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.087222;-50.373056
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.085278;-50.371944
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.093056;-50.377222
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.095;-50.378611
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.088333;-50.386389
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.087222;-50.386389
Sem Informações;Aves;Emberizoides ypiranganus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0925;-50.36
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.098333;-50.370556
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.109167;-50.372222
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.1175;-50.368333
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.106389;-50.364722
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.102222;-50.38
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.098056;-50.371389
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.118611;-50.394444
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.116111;-50.359722
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.085556;-50.370278
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.088056;-50.384722
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.095278;-50.358611
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.093611;-50.355833
Sem Informações;Mammalia;Scapteromys tumidus;2;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.013941;-50.394096
Sem Informações;Mammalia;Delomys dorsalis;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.013941;-50.394096
Sem Informações;Mammalia;Oligoryzomys nigripes;6;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.013941;-50.394096
Sem Informações;Mammalia;Didelphis albiventris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.013941;-50.394096
Sem Informações;Mammalia;Oligoryzomys nigripes;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.013941;-50.394096
Sem Informações;Mammalia;Oxymycterus nasutus;3;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020381;-50.397367
Sem Informações;Mammalia;Delomys dorsalis;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020382;-50.397369
Sem Informações;Mammalia;Didelphis albiventris;3;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020381;-50.397367
Sem Informações;Mammalia;Oligoryzomys nigripes;9;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020382;-50.397369
Sem Informações;Mammalia;Bolomys lasiurus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020382;-50.397369
Sem Informações;Mammalia;Bolomys lasiurus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020382;-50.397369
Sem Informações;Mammalia;Akodon paranaensis;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.013939;-50.394094
Sem Informações;Mammalia;Akodon paranaensis;6;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.013939;-50.394094
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.013939;-50.394094
Sem Informações;Sem Informações;Sem Informações;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020381;-50.397367
Sem Informações;Mammalia;Akodon paranaensis;3;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020381;-50.397367
Sem Informações;Aves;Nothura maculosa;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Pardirallus sanguinolentus;2;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Patagioenas cayennensis;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Phacellodomus striaticollis;8;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Pipraeidea bonariensis;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Pitangus sulphuratus;5;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Pseudoleistes guirahuro;20;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Rhynchotus rufescens;3;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Satrapa icterophrys;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Serpophaga subcristata;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Sicalis flaveola;5;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Sicalis luteola;15;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Sem Informações;Sem Informações;4;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Sporophila caerulescens;5;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Sporophila melanogaster;9;Vulnerável;Parque Estadual Do Tainhas;Jaquirana;Acesso Restrito;Acesso Restrito
Sem Informações;Aves;Synallaxis spixi;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Sem Informações;Sem Informações;9;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Turdus amaurochalinus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Turdus rufiventris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Tyrannus savana;7;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Vanellus chilensis;2;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Xanthopsar flavus;4;Vulnerável;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Xolmis cinereus;2;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Xolmis dominicanus;4;Vulnerável;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Aves;Zonotrichia capensis;51;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.0975;-50.371389
Sem Informações;Arachnida;Styposis;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.015278;-50.395833
Sem Informações;Arachnida;Metaltella imitans;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.015278;-50.395833
Sem Informações;Arachnida;Guaraniella;4;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.015278;-50.395556
Sem Informações;Arachnida;Dubiaranea;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.015278;-50.395556
Sem Informações;Arachnida;Scolecura cognata;8;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.015278;-50.395556
Sem Informações;Arachnida;Sphecozone melanocephala;2;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.015278;-50.395556
Sem Informações;Arachnida;Euryopis spinifera;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.015278;-50.395556
Sem Informações;Arachnida;Labicymbium;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.015278;-50.395556
Sem Informações;Mammalia;Didelphis aurita;2;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020381;-50.397367
Sem Informações;Mammalia;Oxymycterus;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.020381;-50.397367
Sem Informações;Reptilia;Phrynops williamsi;6;Sem Informações;Parque Estadual Do Tainhas;Sao Francisco De Paula;-29.091167;-50.362331
Sem Informações;Reptilia;Phrynops williamsi;1;Sem Informações;Parque Estadual Do Tainhas;Sao Francisco De Paula;-29.121967;-50.356356
Sem Informações;Reptilia;Phrynops williamsi;7;Sem Informações;Parque Estadual Do Tainhas;Sao Francisco De Paula;-29.091167;-50.362331
Sem Informações;Reptilia;Phrynops williamsi;6;Sem Informações;Parque Estadual Do Tainhas;Sao Francisco De Paula;-29.121969;-50.356358
Sem Informações;Reptilia;Phrynops williamsi;6;Sem Informações;Parque Estadual Do Tainhas;Sao Francisco De Paula;-29.091167;-50.362331
Sem Informações;Reptilia;Phrynops williamsi;21;Sem Informações;Parque Estadual Do Tainhas;Sao Francisco De Paula;-29.091167;-50.362333
Sem Informações;Reptilia;Phrynops williamsi;9;Sem Informações;Parque Estadual Do Tainhas;Sao Francisco De Paula;-29.091167;-50.362331
Sem Informações;Reptilia;Phrynops williamsi;10;Sem Informações;Parque Estadual Do Tainhas;Sao Francisco De Paula;-29.121972;-50.356361
Sem Informações;Reptilia;Phrynops williamsi;6;Sem Informações;Parque Estadual Do Tainhas;Sao Francisco De Paula;-29.091167;-50.362331
Sem Informações;Aves;Limnoctites rectirostris;2;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.092219;-50.408056
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.091108;-50.406942
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.087778;-50.373608
Sem Informações;Aves;Limnoctites rectirostris;1;Sem Informações;Parque Estadual Do Tainhas;Jaquirana;-29.094167;-50.380556
